Station,Model,Scale_Intercept,Scale_Slope,Scale_SE_Intercept,Scale_SE_Slope,Shape,Shape_SE,Shape_Significant,Scale_Slope_Significant,num_years,start_date,end_date
Avasjö-Borgafjäll D,Stationary,8.256551552586906,NA,1.2084483788132665,NA,-0.08699224046462811,0.10981339268224115,FALSE,NA,61.76317590691308,1962-12-26,2024-09-30
Avasjö-Borgafjäll D,Exp model,2.1301737821418034,-5.710698174356144e-4,0.221302533675297,0.005002297493845331,-0.08705242443828957,0.10994496080535553,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Avasjö-Borgafjäll D,Linear model,8.400878149616577,-0.004284433243798254,1.8062851307792502,0.03944953020448948,-0.08706466967212341,0.10992275547746441,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Finnbacka D,Stationary,8.172088221419541,NA,1.0841878980561106,NA,0.032584954771118065,0.09042689592239114,FALSE,NA,61.76317590691308,1962-12-26,2024-09-30
Finnbacka D,Exp model,2.2733755825061333,-0.006669827640053444,0.21138262978313674,0.006349142965641518,0.04854056176995652,0.0910423092095406,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Finnbacka D,Linear model,9.907286984299262,-0.06373697639332312,1.9698645336786118,0.05201800767418616,0.05082987538005318,0.09093109926786726,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Gendalen,Stationary,9.826842924217328,NA,1.5680799414712043,NA,-0.14248521332145797,0.12771318393050365,FALSE,NA,61.76317590691308,1962-12-26,2024-09-30
Gendalen,Exp model,2.3740945280389383,-0.002648393446945153,0.21637988622290535,0.00457709867798766,-0.14259928415631673,0.12788709384697666,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Gendalen,Linear model,10.713260904201812,-0.02589004211472787,2.279947572012263,0.04509468635399891,-0.14313885280386,0.1277100769724208,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Grönliden,Stationary,6.296338832477091,NA,0.9527903189569374,NA,0.16833701358681505,0.11790584076036116,FALSE,NA,61.76317590691308,1962-12-26,2024-09-30
Grönliden,Exp model,2.277343665625445,-0.012558859470848505,0.26485958468917736,0.00647964053587608,0.15475541669352147,0.12444920505255769,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Grönliden,Linear model,9.124191387760296,-0.07720750495211948,2.0049689009023317,0.040345200286793614,0.15434852986920866,0.12392833815773464,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Hallstaberg,Stationary,7.03046374121993,NA,0.93607013988355,NA,0.1941819942227741,0.0951735476901262,TRUE,NA,61.76317590691308,1962-12-26,2024-09-30
Hallstaberg,Exp model,2.0561709850056165,-0.0033137902189443844,0.23573464110439782,0.006083479813990274,0.19251689464312932,0.09473523007990889,TRUE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Hallstaberg,Linear model,7.9240804724317995,-0.027296995299903516,1.8743947932741925,0.04635452905760244,0.191862491792938,0.09467662247045665,TRUE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Hanö A,Stationary,6.818077452098691,NA,0.9977542760047077,NA,0.16781545199810333,0.11105145043498531,FALSE,NA,61.76317590691308,1962-12-26,2024-09-30
Hanö A,Exp model,1.8214285823757146,0.003305089147080268,0.2477714001829266,0.0067353686984340955,0.15548808710534298,0.11239518072819037,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Hanö A,Linear model,6.072368664733909,0.025639117527674112,1.6455970490951657,0.04873347011196922,0.1536698590947871,0.11260167845453534,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Heden,Stationary,8.495009625816705,NA,1.305310561966628,NA,5.065878906250003e-7,0.12383925562705494,FALSE,NA,61.76317590691308,1962-12-26,2024-09-30
Heden,Exp model,2.003010539116379,0.004677209457761976,0.26567910044750626,0.005625473019328725,-0.01031447579144508,0.12210796892567659,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Heden,Linear model,7.337708352630078,0.04036541660487559,2.07246277673706,0.04635698305892888,-0.009437318030574363,0.12251168845733382,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Hyltan,Stationary,4.940863920990283,NA,0.849026680125751,NA,0.3759398900886336,0.14738327707103782,TRUE,NA,61.76317590691308,1962-12-26,2024-09-30
Hyltan,Exp model,1.3077572446430437,0.009883451758421187,0.27507487367841427,0.007066365801237366,0.32973585700700697,0.1476443941499266,TRUE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Hyltan,Linear model,3.6333855735205485,0.047147717994747686,1.1097825649628272,0.03466635698082079,0.3306115106522744,0.14798136391655534,TRUE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Härnösand,Stationary,12.699033473194383,NA,1.6697469161331326,NA,-0.1426635237910719,0.08921835747778538,FALSE,NA,61.76317590691308,1962-12-26,2024-09-30
Härnösand,Exp model,2.4097585962822508,0.003955148393183306,0.2137752886215435,0.005102152281971431,-0.14675325305061926,0.08667058256428009,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Härnösand,Linear model,10.80106629735903,0.058703099641291834,2.6254562639310977,0.07112973356000173,-0.14843094784254937,0.08654855252049083,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Håvelund,Stationary,7.2918201038231505,NA,0.9167359237344588,NA,-0.02798622095795881,0.08198597286961101,FALSE,NA,61.76317590691308,1962-12-26,2024-09-30
Håvelund,Exp model,1.8622950935443225,0.003955088282917488,0.2287983128879189,0.0061259215022326655,-0.04678224392718456,0.08744729684243514,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Håvelund,Linear model,6.368873420241738,0.029828770709835604,1.5835838198938483,0.04532278636627245,-0.04729280859769249,0.08714791050185282,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Höglekardalen,Stationary,14.487227027934331,NA,2.20673520802059,NA,7.226015625000004e-8,0.12333105691830303,FALSE,NA,61.76317590691308,1962-12-26,2024-09-30
Höglekardalen,Exp model,2.9073764781383353,-0.004969323008485291,0.21158537566843408,0.005456727347908654,-0.05163423121516609,0.11512169756833754,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Höglekardalen,Linear model,18.10135631785171,-0.07488752906220203,3.6557171518084437,0.0834869734438904,-0.05365994918613536,0.1145758241446639,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Höljes,Stationary,5.427865995169447,NA,0.9193330789002211,NA,0.3444177284656146,0.14326911817282664,TRUE,NA,61.76317590691308,1962-12-26,2024-09-30
Höljes,Exp model,1.5329561200051451,0.004560321392087187,0.3074915005837101,0.0073268020125253205,0.35330770854373617,0.14407516766192904,TRUE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Höljes,Linear model,4.298758540814574,0.03340262064125698,1.6657280031830048,0.04556575662352877,0.3569523080262266,0.14469698158464858,TRUE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Jäckvik,Stationary,6.45642163888339,NA,1.0223549894967723,NA,0.15251173855766414,0.1269352457293814,FALSE,NA,61.76317590691308,1962-12-26,2024-09-30
Jäckvik,Exp model,1.8889165333420723,-7.328363914314935e-4,0.2622408036268669,0.006465315646224512,0.15294991630375585,0.1268640494387263,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Jäckvik,Linear model,6.6147036224864415,-0.004852070289640578,1.7302128566893216,0.04232799534963789,0.15297947953576088,0.12686397385663709,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Kilagården,Stationary,9.387108604183217,NA,1.4431551590805736,NA,5.666949218750002e-8,0.11620399330335425,FALSE,NA,61.76317590691308,1962-12-26,2024-09-30
Kilagården,Exp model,2.2441737806407493,-0.002130832657625409,0.2212233980120305,0.005392327364948502,0.03875522916784387,0.1180138674422021,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Kilagården,Linear model,9.408211053497377,-0.018358293280667893,2.0162185249320173,0.04668881911645907,0.03848813506801062,0.11798900045103199,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Klippan,Stationary,7.5803076916485495,NA,1.1934868886885452,NA,0.25891838038714776,0.12676619493404034,TRUE,NA,61.76317590691308,1962-12-26,2024-09-30
Klippan,Exp model,1.8065347302550634,0.0067711890693279535,0.2701864185613275,0.006690414333286308,0.2532281166923264,0.12586745063200236,TRUE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Klippan,Linear model,5.906229396088934,0.05368956106555524,1.7636914933764178,0.0498341487874711,0.25305151769140044,0.12587819020581023,TRUE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Kristinehamn,Stationary,8.147305037727198,NA,1.2001303715088676,NA,0.045164766044142074,0.11122626722229802,FALSE,NA,61.76317590691308,1962-12-26,2024-09-30
Kristinehamn,Exp model,2.585596027540054,-0.013359999273998295,0.27429748791041675,0.006435748673031134,-0.014126016114774423,0.11792042614429689,FALSE,TRUE,61.76317590691308,1962-12-26,2024-09-30
Kristinehamn,Linear model,14.041391317910593,-0.15210437539851826,3.205791768723603,0.0639863046418027,-0.031188910246982463,0.11921189730747761,FALSE,TRUE,61.76317590691308,1962-12-26,2024-09-30
Ljusnedal,Stationary,6.18323292578846,NA,0.9385897073065858,NA,0.041759096334225414,0.11746511398275178,FALSE,NA,61.76317590691308,1962-12-26,2024-09-30
Ljusnedal,Exp model,1.9247643700353674,-0.003160845150132035,0.22572831133618698,0.005225989867312805,0.03717385680171912,0.1204347571198824,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Ljusnedal,Linear model,6.833274555555377,-0.019614059921537298,1.4988099701405593,0.03262009114853023,0.037540378468787404,0.1205667300189504,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Lund,Stationary,8.572188442311232,NA,1.3169281511228892,NA,-0.009870290266109982,0.12064266599473251,FALSE,NA,61.76317590691308,1962-12-26,2024-09-30
Lund,Exp model,2.050829893661679,0.002968051861192905,0.23111696137531762,0.004904577745371194,-0.014149832774941902,0.12046285625076662,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Lund,Linear model,7.833308113997664,0.022831970835489872,1.8039604892515717,0.0391704900637733,-0.013858529457071847,0.12057227437014535,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Mariestad,Stationary,11.729734738563863,NA,1.565308161337724,NA,-0.24311906335932437,0.09659892389311688,TRUE,NA,61.76317590691308,1962-12-26,2024-09-30
Mariestad,Exp model,2.387491676990388,0.0018829301695350046,0.20510992879904155,0.003807320483622795,-0.2342618152913922,0.09674931912303084,TRUE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Mariestad,Linear model,10.92058620331866,0.02046224236812754,2.2699126401257983,0.04234202958172298,-0.23458975716337097,0.09749722377796123,TRUE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Mångsbodarna,Stationary,6.846170230233012,NA,0.9663979611070669,NA,0.07313964071943,0.1039244304708214,FALSE,NA,61.76317590691308,1962-12-26,2024-09-30
Mångsbodarna,Exp model,2.159596038299043,-0.006230366486395779,0.2569532672530233,0.0058448929767418506,0.05095351675432853,0.10051268431897288,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Mångsbodarna,Linear model,8.586116070535136,-0.044798586451145116,2.036422035240087,0.0427475232390333,0.05008251937790121,0.10074894759659188,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Ockelbo,Stationary,8.041836846747046,NA,1.2562478236569659,NA,0.23219936625809892,0.12601293047966347,FALSE,NA,61.76317590691308,1962-12-26,2024-09-30
Ockelbo,Exp model,2.4056891398288633,-0.01054587609471571,0.24255674625754275,0.0064729593938542,0.23491619142920167,0.11930121621584273,TRUE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Ockelbo,Linear model,10.50522678238776,-0.07707412692432379,2.1873261108157775,0.048153267961245076,0.23448480111386827,0.11953731994674395,TRUE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Prästkulla,Stationary,6.743729438815186,NA,0.9927682319080602,NA,0.21033850092877607,0.11394234947187606,FALSE,NA,61.76317590691308,1962-12-26,2024-09-30
Prästkulla,Exp model,1.6998445208693798,0.006907265716637287,0.23850887012811856,0.0061435918915227015,0.18708782870290272,0.11383491052956585,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Prästkulla,Linear model,5.235230764613781,0.052226224633468564,1.4325699566321384,0.04389713019500343,0.1846969459850025,0.11386018019128696,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Ramsjöholm,Stationary,8.421907538946643,NA,1.246501060123905,NA,0.1206690046325274,0.11149181220625924,FALSE,NA,61.76317590691308,1962-12-26,2024-09-30
Ramsjöholm,Exp model,2.0010434999124045,0.0037866705037301234,0.25865466921844776,0.006142546533669329,0.11509521710904269,0.11122161112695755,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Ramsjöholm,Linear model,7.279573632544647,0.03400999382781827,2.0563692313679884,0.053020497596078665,0.11463032055982547,0.11123712871470942,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Saittarova D,Stationary,8.957229105349967,NA,1.1559236067672096,NA,-0.11884216387117476,0.08625307591906624,FALSE,NA,61.76317590691308,1962-12-26,2024-09-30
Saittarova D,Exp model,2.389527939666939,-0.004378306908185038,0.25071642375428277,0.004807958304420493,-0.16151941846058626,0.09985338162226932,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Saittarova D,Linear model,10.680268186376198,-0.038163907894697355,2.5198712166101265,0.046754096695971616,-0.15782103854153495,0.09925751974687506,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Sjögärde,Stationary,7.688395504120015,NA,1.1163599239877509,NA,0.11594775089560234,0.10969070750501456,FALSE,NA,61.76317590691308,1962-12-26,2024-09-30
Sjögärde,Exp model,1.9640482352419664,0.002156564766505233,0.25951926453979013,0.00610998381259423,0.11828948063985846,0.11027722865175969,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Sjögärde,Linear model,7.074082517111723,0.017725458803107944,1.9363647544012705,0.047838092488534205,0.11830411030497583,0.11026214269622633,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Säffle,Stationary,9.107804543538304,NA,1.4073946367262704,NA,0.1376652575740616,0.12128212382163187,FALSE,NA,61.76317590691308,1962-12-26,2024-09-30
Säffle,Exp model,1.9542276567204786,0.008251391229759169,0.24622211656074627,0.005949626617460303,0.09816903580500971,0.12482340009878694,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Säffle,Linear model,7.03983784746543,0.06973759010493429,1.8482622033771439,0.05183502019713084,0.10105728839032999,0.12436122520136077,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Sörbytorp,Stationary,9.195967145951393,NA,1.3873675496632842,NA,-0.02511720175529912,0.11546677787472605,FALSE,NA,61.76317590691308,1962-12-26,2024-09-30
Sörbytorp,Exp model,2.357713002638921,-0.003660149615217944,0.24997321430152045,0.005470450141567517,-0.04141354173274759,0.11779245030855057,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Sörbytorp,Linear model,10.430679150736164,-0.03222988547011475,2.4535447722975134,0.050650394677075605,-0.040236756307347986,0.11762166662443675,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Traneberg,Stationary,6.904883622653086,NA,1.1579157448634438,NA,0.1825703548667682,0.13904512538942937,FALSE,NA,61.76317590691308,1962-12-26,2024-09-30
Traneberg,Exp model,1.4732269295014682,0.014459179523677824,0.28167089478228274,0.006597444664718418,0.15317518884286707,0.13452697424178564,FALSE,TRUE,61.76317590691308,1962-12-26,2024-09-30
Traneberg,Linear model,4.014379437756306,0.09676676307532345,1.4164313793792809,0.043131934099577884,0.1562180358675849,0.13510380350612722,FALSE,TRUE,61.76317590691308,1962-12-26,2024-09-30
Ungsberg,Stationary,8.749474471042582,NA,1.2688808072638058,NA,0.032195108224209755,0.10854335262709762,FALSE,NA,61.76317590691308,1962-12-26,2024-09-30
Ungsberg,Exp model,2.163835275732227,1.7055224776946654e-4,0.2379744355346364,0.006256514859629745,0.03179116934348773,0.10965169841021784,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Ungsberg,Linear model,8.700053190632573,0.0016558834876015493,2.1516017687660667,0.05779522613874545,0.03170296461174653,0.10971385315166203,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Uppsala,Stationary,8.381987433617715,NA,1.1631613327673886,NA,0.13873238400665103,0.09957796355322786,FALSE,NA,61.76317590691308,1962-12-26,2024-09-30
Uppsala,Exp model,1.9402988777596988,0.005652691311882368,0.24351374435728565,0.006110312124316447,0.1277493504420124,0.0988362683506607,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Uppsala,Linear model,6.626758058495785,0.05562898296969804,1.9120213392972474,0.05611795931992148,0.12474631973379617,0.09901802615541642,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Ytterberg D,Stationary,7.270805066038695,NA,1.0587635151486783,NA,0.06660851280632431,0.10986363547295196,FALSE,NA,61.76317590691308,1962-12-26,2024-09-30
Ytterberg D,Exp model,2.2220811262129154,-0.006524760394357741,0.2421684738654922,0.005413200109949382,0.040944096353727887,0.11235673099231637,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Ytterberg D,Linear model,9.089407358947643,-0.048287061527607394,2.062006274901472,0.041974118271655474,0.04042573720675806,0.11250939470873808,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Åby,Stationary,4.771397706733699,NA,0.7942774432066778,NA,0.40735594898630545,0.14211550299638018,TRUE,NA,61.76317590691308,1962-12-26,2024-09-30
Åby,Exp model,1.1367155910033722,0.013036999492801763,0.3073308316422451,0.007749026818924939,0.37637832187272885,0.1434020427368487,TRUE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Åby,Linear model,2.613095074224272,0.0711445780987819,1.124858526595018,0.038005919855349436,0.3682668919197939,0.14325654702152882,TRUE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Åkroken D,Stationary,9.122194189266285,NA,1.4368064030214729,NA,0.03290687510804108,0.12330050069413377,FALSE,NA,61.76317590691308,1962-12-26,2024-09-30
Åkroken D,Exp model,2.2732333635408617,-0.0019052256548149505,0.24894979434600645,0.005951379422804619,0.033801930881910934,0.1230546521952581,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Åkroken D,Linear model,9.825385103936426,-0.02118374841668232,2.5253005212299895,0.060123180898163035,0.033999455990812444,0.12295194895274214,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Åtorp,Stationary,6.878899348028003,NA,0.9174979208931187,NA,0.016083810717796757,0.092831121144176,FALSE,NA,61.76317590691308,1962-12-26,2024-09-30
Åtorp,Exp model,1.901328043847935,0.001040116215799751,0.19754852290080646,0.00552615125219377,0.012347078830043517,0.09560307031638936,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
Åtorp,Linear model,6.69556400792197,0.007017699431540376,1.3388567058272904,0.03818667123478014,0.012430069332661563,0.09545797232280777,FALSE,FALSE,61.76317590691308,1962-12-26,2024-09-30
